# #Cycle_Number Time  Density  HI_Density  HII_Density  HeI_Density  HeII_Density  HeIII_Density  HM_Density  H2I_Density  H2II_Density  Metal_Density  C_Density  N_Density  O_Density  Mg_Density  Si_Density  S_Density  Ca_Density  Mn_Density  Fe_Density  Ni_Density  Y_Density  Ba_Density  Eu_Density 
# 
2.110000E+02 1.657180E+02 7.396043E-03 1.854770E-10 4.390941E-05 2.913011E-13 3.407828E-08 1.383211E-05 8.665562E-22 8.665562E-22 4.164767E-20 5.778155E-09 2.470235E-26 2.470235E-26 2.470235E-26 2.470235E-26 2.470235E-26 2.470235E-26 2.470235E-26 2.470235E-26 2.470235E-26 2.470235E-26 2.470235E-26 2.470235E-26 2.470235E-26
2.120000E+02 1.660770E+02 7.661537E-03 1.924275E-10 4.548562E-05 3.034726E-13 3.543514E-08 1.432851E-05 8.976270E-22 8.976270E-22 4.314064E-20 5.985571E-09 2.554005E-26 2.554005E-26 2.554005E-26 2.554005E-26 2.554005E-26 2.554005E-26 2.554005E-26 2.554005E-26 2.554005E-26 2.554005E-26 2.554005E-26 2.554005E-26 2.554005E-26
2.130000E+02 1.664360E+02 7.933195E-03 1.995476E-10 4.709842E-05 3.160132E-13 3.683057E-08 1.483642E-05 9.294589E-22 9.294589E-22 4.466469E-20 6.197802E-09 2.639566E-26 2.639566E-26 2.639566E-26 2.639566E-26 2.639566E-26 2.639566E-26 2.639566E-26 2.639566E-26 2.639566E-26 2.639566E-26 2.639566E-26 2.639566E-26 2.639566E-26
2.140000E+02 1.667960E+02 8.211294E-03 2.068455E-10 4.874946E-05 3.289409E-13 3.826629E-08 1.535637E-05 9.620856E-22 9.620856E-22 4.622142E-20 6.415065E-09 2.727009E-26 2.727009E-26 2.727009E-26 2.727009E-26 2.727009E-26 2.727009E-26 2.727009E-26 2.727009E-26 2.727009E-26 2.727009E-26 2.727009E-26 2.727009E-26 2.727009E-26
2.150000E+02 1.671550E+02 8.495694E-03 2.143189E-10 5.043791E-05 3.422571E-13 3.974205E-08 1.588809E-05 9.954820E-22 9.954820E-22 4.781044E-20 6.637251E-09 2.816280E-26 2.816280E-26 2.816280E-26 2.816280E-26 2.816280E-26 2.816280E-26 2.816280E-26 2.816280E-26 2.816280E-26 2.816280E-26 2.816280E-26 2.816280E-26 2.816280E-26
2.160000E+02 1.675150E+02 8.786603E-03 2.219740E-10 5.216500E-05 3.559775E-13 4.125927E-08 1.643197E-05 1.029672E-21 1.029672E-21 4.943300E-20 6.864522E-09 2.907443E-26 2.907443E-26 2.907443E-26 2.907443E-26 2.907443E-26 2.907443E-26 2.907443E-26 2.907443E-26 2.907443E-26 2.907443E-26 2.907443E-26 2.907443E-26 2.907443E-26
2.170000E+02 1.678750E+02 9.084185E-03 2.298161E-10 5.393171E-05 3.701157E-13 4.281914E-08 1.698832E-05 1.064679E-21 1.064679E-21 5.109000E-20 7.097006E-09 3.000556E-26 3.000556E-26 3.000556E-26 3.000556E-26 3.000556E-26 3.000556E-26 3.000556E-26 3.000556E-26 3.000556E-26 3.000556E-26 3.000556E-26 3.000556E-26 3.000556E-26
2.180000E+02 1.682360E+02 9.388379E-03 2.378453E-10 5.573767E-05 3.846783E-13 4.442192E-08 1.755703E-05 1.100491E-21 1.100491E-21 5.278142E-20 7.334655E-09 3.095581E-26 3.095581E-26 3.095581E-26 3.095581E-26 3.095581E-26 3.095581E-26 3.095581E-26 3.095581E-26 3.095581E-26 3.095581E-26 3.095581E-26 3.095581E-26 3.095581E-26
2.190000E+02 1.685960E+02 9.699276E-03 2.460648E-10 5.758343E-05 3.996768E-13 4.606849E-08 1.813825E-05 1.137114E-21 1.137114E-21 5.450787E-20 7.577540E-09 3.192548E-26 3.192548E-26 3.192548E-26 3.192548E-26 3.192548E-26 3.192548E-26 3.192548E-26 3.192548E-26 3.192548E-26 3.192548E-26 3.192548E-26 3.192548E-26 3.192548E-26
2.200000E+02 1.689570E+02 1.001693E-02 2.544767E-10 5.946928E-05 4.151203E-13 4.775950E-08 1.873210E-05 1.174560E-21 1.174560E-21 5.626956E-20 7.825702E-09 3.291474E-26 3.291474E-26 3.291474E-26 3.291474E-26 3.291474E-26 3.291474E-26 3.291474E-26 3.291474E-26 3.291474E-26 3.291474E-26 3.291474E-26 3.291474E-26 3.291474E-26
2.210000E+02 1.693180E+02 1.034119E-02 2.630795E-10 6.139441E-05 4.310132E-13 4.949490E-08 1.933830E-05 1.212808E-21 1.212808E-21 5.806602E-20 8.079033E-09 3.392294E-26 3.392294E-26 3.392294E-26 3.392294E-26 3.392294E-26 3.392294E-26 3.392294E-26 3.392294E-26 3.392294E-26 3.392294E-26 3.392294E-26 3.392294E-26 3.392294E-26
2.220000E+02 1.696790E+02 1.063559E-02 2.709042E-10 6.314223E-05 4.455600E-13 5.107882E-08 1.988866E-05 1.247555E-21 1.247555E-21 5.969528E-20 8.309030E-09 3.483684E-26 3.483684E-26 3.483684E-26 3.483684E-26 3.483684E-26 3.483684E-26 3.483684E-26 3.483684E-26 3.483684E-26 3.483684E-26 3.483684E-26 3.483684E-26 3.483684E-26
2.230000E+02 1.700000E+02 1.097282E-02 2.798814E-10 6.514432E-05 4.623420E-13 5.290157E-08 2.051908E-05 1.287381E-21 1.287381E-21 6.155967E-20 8.572487E-09 3.588234E-26 3.588234E-26 3.588234E-26 3.588234E-26 3.588234E-26 3.588234E-26 3.588234E-26 3.588234E-26 3.588234E-26 3.588234E-26 3.588234E-26 3.588234E-26 3.588234E-26
2.240000E+02 1.703610E+02 1.131679E-02 2.890564E-10 6.718643E-05 4.796069E-13 5.477100E-08 2.116209E-05 1.328022E-21 1.328022E-21 6.345964E-20 8.841210E-09 3.694691E-26 3.694691E-26 3.694691E-26 3.694691E-26 3.694691E-26 3.694691E-26 3.694691E-26 3.694691E-26 3.694691E-26 3.694691E-26 3.694691E-26 3.694691E-26 3.694691E-26
2.250000E+02 1.707230E+02 1.166766E-02 2.984339E-10 6.926951E-05 4.973702E-13 5.668843E-08 2.181799E-05 1.369502E-21 1.369502E-21 6.539591E-20 9.115325E-09 3.803107E-26 3.803107E-26 3.803107E-26 3.803107E-26 3.803107E-26 3.803107E-26 3.803107E-26 3.803107E-26 3.803107E-26 3.803107E-26 3.803107E-26 3.803107E-26 3.803107E-26
2.260000E+02 1.710850E+02 1.202551E-02 3.080168E-10 7.139399E-05 5.156437E-13 5.865473E-08 2.248692E-05 1.411834E-21 1.411834E-21 6.736872E-20 9.394888E-09 3.913507E-26 3.913507E-26 3.913507E-26 3.913507E-26 3.913507E-26 3.913507E-26 3.913507E-26 3.913507E-26 3.913507E-26 3.913507E-26 3.913507E-26 3.913507E-26 3.913507E-26
2.270000E+02 1.714470E+02 1.239014E-02 3.178018E-10 7.355874E-05 5.344315E-13 6.066970E-08 2.316851E-05 1.454992E-21 1.454992E-21 6.937717E-20 9.679750E-09 4.025803E-26 4.025803E-26 4.025803E-26 4.025803E-26 4.025803E-26 4.025803E-26 4.025803E-26 4.025803E-26 4.025803E-26 4.025803E-26 4.025803E-26 4.025803E-26 4.025803E-26
2.280000E+02 1.718100E+02 1.276150E-02 3.277883E-10 7.576345E-05 5.537399E-13 6.273359E-08 2.386267E-05 1.498969E-21 1.498969E-21 7.142086E-20 9.969870E-09 4.139978E-26 4.139978E-26 4.139978E-26 4.139978E-26 4.139978E-26 4.139978E-26 4.139978E-26 4.139978E-26 4.139978E-26 4.139978E-26 4.139978E-26 4.139978E-26 4.139978E-26
2.290000E+02 1.721720E+02 1.313990E-02 3.379854E-10 7.801001E-05 5.735937E-13 6.484865E-08 2.457000E-05 1.543812E-21 1.543812E-21 7.350123E-20 1.026550E-08 4.256135E-26 4.256135E-26 4.256135E-26 4.256135E-26 4.256135E-26 4.256135E-26 4.256135E-26 4.256135E-26 4.256135E-26 4.256135E-26 4.256135E-26 4.256135E-26 4.256135E-26
2.300000E+02 1.725350E+02 1.352523E-02 3.483917E-10 8.029763E-05 5.940020E-13 6.701513E-08 2.529025E-05 1.589502E-21 1.589502E-21 7.561774E-20 1.056653E-08 4.374199E-26 4.374199E-26 4.374199E-26 4.374199E-26 4.374199E-26 4.374199E-26 4.374199E-26 4.374199E-26 4.374199E-26 4.374199E-26 4.374199E-26 4.374199E-26 4.374199E-26
2.310000E+02 1.728980E+02 1.391734E-02 3.590043E-10 8.262556E-05 6.149675E-13 6.923287E-08 2.602317E-05 1.636026E-21 1.636026E-21 7.776944E-20 1.087287E-08 4.494134E-26 4.494134E-26 4.494134E-26 4.494134E-26 4.494134E-26 4.494134E-26 4.494134E-26 4.494134E-26 4.494134E-26 4.494134E-26 4.494134E-26 4.494134E-26 4.494134E-26
2.320000E+02 1.732610E+02 1.431628E-02 3.698246E-10 8.499399E-05 6.365013E-13 7.150259E-08 2.676883E-05 1.683394E-21 1.683394E-21 7.995620E-20 1.118453E-08 4.615953E-26 4.615953E-26 4.615953E-26 4.615953E-26 4.615953E-26 4.615953E-26 4.615953E-26 4.615953E-26 4.615953E-26 4.615953E-26 4.615953E-26 4.615953E-26 4.615953E-26
2.330000E+02 1.736240E+02 1.472181E-02 3.808486E-10 8.740156E-05 6.586085E-13 7.382406E-08 2.752680E-05 1.731577E-21 1.731577E-21 8.217696E-20 1.150135E-08 4.739551E-26 4.739551E-26 4.739551E-26 4.739551E-26 4.739551E-26 4.739551E-26 4.739551E-26 4.739551E-26 4.739551E-26 4.739551E-26 4.739551E-26 4.739551E-26 4.739551E-26
2.340000E+02 1.739880E+02 1.513434E-02 3.920881E-10 8.985075E-05 6.813221E-13 7.620025E-08 2.829785E-05 1.780627E-21 1.780627E-21 8.443371E-20 1.182365E-08 4.865059E-26 4.865059E-26 4.865059E-26 4.865059E-26 4.865059E-26 4.865059E-26 4.865059E-26 4.865059E-26 4.865059E-26 4.865059E-26 4.865059E-26 4.865059E-26 4.865059E-26
2.350000E+02 1.743510E+02 1.555377E-02 4.035400E-10 9.234081E-05 7.046455E-13 7.863103E-08 2.908176E-05 1.830539E-21 1.830539E-21 8.672536E-20 1.215132E-08 4.992442E-26 4.992442E-26 4.992442E-26 4.992442E-26 4.992442E-26 4.992442E-26 4.992442E-26 4.992442E-26 4.992442E-26 4.992442E-26 4.992442E-26 4.992442E-26 4.992442E-26
2.360000E+02 1.747150E+02 1.588670E-02 4.126514E-10 9.431738E-05 7.233518E-13 8.057294E-08 2.970400E-05 1.870190E-21 1.870190E-21 8.854245E-20 1.241143E-08 5.093361E-26 5.093361E-26 5.093361E-26 5.093361E-26 5.093361E-26 5.093361E-26 5.093361E-26 5.093361E-26 5.093361E-26 5.093361E-26 5.093361E-26 5.093361E-26 5.093361E-26
2.370000E+02 1.750000E+02 1.631783E-02 4.244699E-10 9.687694E-05 7.477653E-13 8.309988E-08 3.050976E-05 1.921571E-21 1.921571E-21 9.089319E-20 1.274825E-08 5.223861E-26 5.223861E-26 5.223861E-26 5.223861E-26 5.223861E-26 5.223861E-26 5.223861E-26 5.223861E-26 5.223861E-26 5.223861E-26 5.223861E-26 5.223861E-26 5.223861E-26
2.380000E+02 1.753640E+02 1.675593E-02 4.365069E-10 9.947793E-05 7.728357E-13 8.568438E-08 3.132854E-05 1.973830E-21 1.973830E-21 9.327885E-20 1.309053E-08 5.356235E-26 5.356235E-26 5.356235E-26 5.356235E-26 5.356235E-26 5.356235E-26 5.356235E-26 5.356235E-26 5.356235E-26 5.356235E-26 5.356235E-26 5.356235E-26 5.356235E-26
2.390000E+02 1.757290E+02 1.720076E-02 4.487577E-10 1.021188E-04 7.985693E-13 8.832614E-08 3.215987E-05 2.026938E-21 2.026938E-21 9.569829E-20 1.343806E-08 5.490370E-26 5.490370E-26 5.490370E-26 5.490370E-26 5.490370E-26 5.490370E-26 5.490370E-26 5.490370E-26 5.490370E-26 5.490370E-26 5.490370E-26 5.490370E-26 5.490370E-26
2.400000E+02 1.760940E+02 1.765209E-02 4.612164E-10 1.047983E-04 8.249651E-13 9.102446E-08 3.300332E-05 2.080872E-21 2.080872E-21 9.814994E-20 1.379067E-08 5.626202E-26 5.626202E-26 5.626202E-26 5.626202E-26 5.626202E-26 5.626202E-26 5.626202E-26 5.626202E-26 5.626202E-26 5.626202E-26 5.626202E-26 5.626202E-26 5.626202E-26
2.410000E+02 1.764590E+02 1.811018E-02 4.738908E-10 1.075179E-04 8.520508E-13 9.378157E-08 3.385940E-05 2.135671E-21 2.135671E-21 1.006349E-19 1.414857E-08 5.763818E-26 5.763818E-26 5.763818E-26 5.763818E-26 5.763818E-26 5.763818E-26 5.763818E-26 5.763818E-26 5.763818E-26 5.763818E-26 5.763818E-26 5.763818E-26 5.763818E-26
2.420000E+02 1.768240E+02 1.857483E-02 4.867782E-10 1.102765E-04 8.798381E-13 9.659760E-08 3.472772E-05 2.191308E-21 2.191308E-21 1.031522E-19 1.451160E-08 5.903120E-26 5.903120E-26 5.903120E-26 5.903120E-26 5.903120E-26 5.903120E-26 5.903120E-26 5.903120E-26 5.903120E-26 5.903120E-26 5.903120E-26 5.903120E-26 5.903120E-26
2.430000E+02 1.771890E+02 1.904609E-02 4.998804E-10 1.130743E-04 9.083435E-13 9.947351E-08 3.560837E-05 2.247791E-21 2.247791E-21 1.057020E-19 1.487979E-08 6.044124E-26 6.044124E-26 6.044124E-26 6.044124E-26 6.044124E-26 6.044124E-26 6.044124E-26 6.044124E-26 6.044124E-26 6.044124E-26 6.044124E-26 6.044124E-26 6.044124E-26
2.440000E+02 1.775550E+02 1.952399E-02 5.131987E-10 1.159115E-04 9.375823E-13 1.024101E-07 3.650140E-05 2.305132E-21 2.305132E-21 1.082840E-19 1.525317E-08 6.186842E-26 6.186842E-26 6.186842E-26 6.186842E-26 6.186842E-26 6.186842E-26 6.186842E-26 6.186842E-26 6.186842E-26 6.186842E-26 6.186842E-26 6.186842E-26 6.186842E-26
2.450000E+02 1.779200E+02 2.000816E-02 5.267259E-10 1.187860E-04 9.675574E-13 1.054065E-07 3.740613E-05 2.363288E-21 2.363288E-21 1.108964E-19 1.563146E-08 6.331132E-26 6.331132E-26 6.331132E-26 6.331132E-26 6.331132E-26 6.331132E-26 6.331132E-26 6.331132E-26 6.331132E-26 6.331132E-26 6.331132E-26 6.331132E-26 6.331132E-26
2.460000E+02 1.782860E+02 2.049902E-02 5.404747E-10 1.217002E-04 9.983102E-13 1.084661E-07 3.832335E-05 2.422309E-21 2.422309E-21 1.135413E-19 1.601498E-08 6.477122E-26 6.477122E-26 6.477122E-26 6.477122E-26 6.477122E-26 6.477122E-26 6.477122E-26 6.477122E-26 6.477122E-26 6.477122E-26 6.477122E-26 6.477122E-26 6.477122E-26
2.470000E+02 1.786520E+02 2.099659E-02 5.544462E-10 1.246542E-04 1.029858E-12 1.115896E-07 3.925307E-05 2.482201E-21 2.482201E-21 1.162187E-19 1.640375E-08 6.624816E-26 6.624816E-26 6.624816E-26 6.624816E-26 6.624816E-26 6.624816E-26 6.624816E-26 6.624816E-26 6.624816E-26 6.624816E-26 6.624816E-26 6.624816E-26 6.624816E-26
2.480000E+02 1.790190E+02 2.150048E-02 5.686331E-10 1.276457E-04 1.062203E-12 1.147760E-07 4.019459E-05 2.542917E-21 2.542917E-21 1.189266E-19 1.679745E-08 6.774064E-26 6.774064E-26 6.774064E-26 6.774064E-26 6.774064E-26 6.774064E-26 6.774064E-26 6.774064E-26 6.774064E-26 6.774064E-26 6.774064E-26 6.774064E-26 6.774064E-26
2.490000E+02 1.793850E+02 2.201077E-02 5.830385E-10 1.306753E-04 1.095369E-12 1.180267E-07 4.114804E-05 2.604471E-21 2.604471E-21 1.216654E-19 1.719617E-08 6.924893E-26 6.924893E-26 6.924893E-26 6.924893E-26 6.924893E-26 6.924893E-26 6.924893E-26 6.924893E-26 6.924893E-26 6.924893E-26 6.924893E-26 6.924893E-26 6.924893E-26
2.500000E+02 1.797520E+02 2.236027E-02 5.929312E-10 1.327502E-04 1.118370E-12 1.202693E-07 4.180104E-05 2.646676E-21 2.646676E-21 1.235387E-19 1.746925E-08 7.027985E-26 7.027985E-26 7.027985E-26 7.027985E-26 7.027985E-26 7.027985E-26 7.027985E-26 7.027985E-26 7.027985E-26 7.027985E-26 7.027985E-26 7.027985E-26 7.027985E-26
2.510000E+02 1.800000E+02 2.288156E-02 6.077127E-10 1.358450E-04 1.152959E-12 1.236306E-07 4.277499E-05 2.709677E-21 2.709677E-21 1.263304E-19 1.787656E-08 7.181531E-26 7.181531E-26 7.181531E-26 7.181531E-26 7.181531E-26 7.181531E-26 7.181531E-26 7.181531E-26 7.181531E-26 7.181531E-26 7.181531E-26 7.181531E-26 7.181531E-26
2.520000E+02 1.803670E+02 2.340934E-02 6.227216E-10 1.389784E-04 1.188440E-12 1.270596E-07 4.376106E-05 2.773527E-21 2.773527E-21 1.291534E-19 1.828896E-08 7.336655E-26 7.336655E-26 7.336655E-26 7.336655E-26 7.336655E-26 7.336655E-26 7.336655E-26 7.336655E-26 7.336655E-26 7.336655E-26 7.336655E-26 7.336655E-26 7.336655E-26
2.530000E+02 1.807340E+02 2.394367E-02 6.379605E-10 1.421506E-04 1.224834E-12 1.305574E-07 4.475932E-05 2.838237E-21 2.838237E-21 1.320080E-19 1.870647E-08 7.493372E-26 7.493372E-26 7.493372E-26 7.493372E-26 7.493372E-26 7.493372E-26 7.493372E-26 7.493372E-26 7.493372E-26 7.493372E-26 7.493372E-26 7.493372E-26 7.493372E-26
2.540000E+02 1.811020E+02 2.448433E-02 6.534271E-10 1.453605E-04 1.262160E-12 1.341240E-07 4.576940E-05 2.903786E-21 2.903786E-21 1.348935E-19 1.912893E-08 7.651593E-26 7.651593E-26 7.651593E-26 7.651593E-26 7.651593E-26 7.651593E-26 7.651593E-26 7.651593E-26 7.651593E-26 7.651593E-26 7.651593E-26 7.651593E-26 7.651593E-26
2.550000E+02 1.814700E+02 2.503149E-02 6.691274E-10 1.486089E-04 1.300450E-12 1.377613E-07 4.679159E-05 2.970191E-21 2.970191E-21 1.378106E-19 1.955648E-08 7.811366E-26 7.811366E-26 7.811366E-26 7.811366E-26 7.811366E-26 7.811366E-26 7.811366E-26 7.811366E-26 7.811366E-26 7.811366E-26 7.811366E-26 7.811366E-26 7.811366E-26
2.560000E+02 1.818380E+02 2.558527E-02 6.850662E-10 1.518966E-04 1.339733E-12 1.414709E-07 4.782611E-05 3.037470E-21 3.037470E-21 1.407598E-19 1.998919E-08 7.972730E-26 7.972730E-26 7.972730E-26 7.972730E-26 7.972730E-26 7.972730E-26 7.972730E-26 7.972730E-26 7.972730E-26 7.972730E-26 7.972730E-26 7.972730E-26 7.972730E-26
2.570000E+02 1.822060E+02 2.614528E-02 7.012371E-10 1.552213E-04 1.380021E-12 1.452519E-07 4.887224E-05 3.105571E-21 3.105571E-21 1.437396E-19 2.042678E-08 8.135536E-26 8.135536E-26 8.135536E-26 8.135536E-26 8.135536E-26 8.135536E-26 8.135536E-26 8.135536E-26 8.135536E-26 8.135536E-26 8.135536E-26 8.135536E-26 8.135536E-26
2.580000E+02 1.825740E+02 2.671169E-02 7.176463E-10 1.585840E-04 1.421349E-12 1.491063E-07 4.993029E-05 3.174522E-21 3.174522E-21 1.467507E-19 2.086937E-08 8.299841E-26 8.299841E-26 8.299841E-26 8.299841E-26 8.299841E-26 8.299841E-26 8.299841E-26 8.299841E-26 8.299841E-26 8.299841E-26 8.299841E-26 8.299841E-26 8.299841E-26
2.590000E+02 1.829420E+02 2.728453E-02 7.342969E-10 1.619849E-04 1.463745E-12 1.530352E-07 5.100034E-05 3.244327E-21 3.244327E-21 1.497932E-19 2.131698E-08 8.465656E-26 8.465656E-26 8.465656E-26 8.465656E-26 8.465656E-26 8.465656E-26 8.465656E-26 8.465656E-26 8.465656E-26 8.465656E-26 8.465656E-26 8.465656E-26 8.465656E-26
2.600000E+02 1.833110E+02 2.786390E-02 7.511960E-10 1.654246E-04 1.507258E-12 1.570411E-07 5.208255E-05 3.314998E-21 3.314998E-21 1.528682E-19 2.176970E-08 8.632979E-26 8.632979E-26 8.632979E-26 8.632979E-26 8.632979E-26 8.632979E-26 8.632979E-26 8.632979E-26 8.632979E-26 8.632979E-26 8.632979E-26 8.632979E-26 8.632979E-26
2.610000E+02 1.836800E+02 2.844982E-02 7.683464E-10 1.689031E-04 1.551918E-12 1.611250E-07 5.317696E-05 3.386538E-21 3.386538E-21 1.559756E-19 2.222753E-08 8.801820E-26 8.801820E-26 8.801820E-26 8.801820E-26 8.801820E-26 8.801820E-26 8.801820E-26 8.801820E-26 8.801820E-26 8.801820E-26 8.801820E-26 8.801820E-26 8.801820E-26
2.620000E+02 1.840490E+02 2.904210E-02 7.857449E-10 1.724194E-04 1.597743E-12 1.652868E-07 5.428321E-05 3.458924E-21 3.458924E-21 1.591145E-19 2.269032E-08 8.972123E-26 8.972123E-26 8.972123E-26 8.972123E-26 8.972123E-26 8.972123E-26 8.972123E-26 8.972123E-26 8.972123E-26 8.972123E-26 8.972123E-26 8.972123E-26 8.972123E-26
2.630000E+02 1.844180E+02 2.964055E-02 8.033910E-10 1.759723E-04 1.644765E-12 1.695270E-07 5.540094E-05 3.532129E-21 3.532129E-21 1.622844E-19 2.315792E-08 9.143800E-26 9.143800E-26 9.143800E-26 9.143800E-26 9.143800E-26 9.143800E-26 9.143800E-26 9.143800E-26 9.143800E-26 9.143800E-26 9.143800E-26 9.143800E-26 9.143800E-26
2.640000E+02 1.847870E+02 2.998888E-02 8.137011E-10 1.780403E-04 1.672565E-12 1.720157E-07 5.605151E-05 3.574781E-21 3.574781E-21 1.641285E-19 2.343008E-08 9.243505E-26 9.243505E-26 9.243505E-26 9.243505E-26 9.243505E-26 9.243505E-26 9.243505E-26 9.243505E-26 9.243505E-26 9.243505E-26 9.243505E-26 9.243505E-26 9.243505E-26
2.650000E+02 1.850000E+02 3.059759E-02 8.317538E-10 1.816542E-04 1.721549E-12 1.763842E-07 5.718837E-05 3.649367E-21 3.649367E-21 1.673497E-19 2.390569E-08 9.417543E-26 9.417543E-26 9.417543E-26 9.417543E-26 9.417543E-26 9.417543E-26 9.417543E-26 9.417543E-26 9.417543E-26 9.417543E-26 9.417543E-26 9.417543E-26 9.417543E-26
2.660000E+02 1.853700E+02 3.121280E-02 8.500740E-10 1.853066E-04 1.771874E-12 1.808377E-07 5.833732E-05 3.724813E-21 3.724813E-21 1.706039E-19 2.438636E-08 9.593028E-26 9.593028E-26 9.593028E-26 9.593028E-26 9.593028E-26 9.593028E-26 9.593028E-26 9.593028E-26 9.593028E-26 9.593028E-26 9.593028E-26 9.593028E-26 9.593028E-26
2.670000E+02 1.857400E+02 3.183424E-02 8.686567E-10 1.889960E-04 1.823560E-12 1.853756E-07 5.949787E-05 3.801086E-21 3.801086E-21 1.738903E-19 2.487187E-08 9.769886E-26 9.769886E-26 9.769886E-26 9.769886E-26 9.769886E-26 9.769886E-26 9.769886E-26 9.769886E-26 9.769886E-26 9.769886E-26 9.769886E-26 9.769886E-26 9.769886E-26
2.680000E+02 1.861100E+02 3.246233E-02 8.875168E-10 1.927249E-04 1.876685E-12 1.900023E-07 6.067080E-05 3.878246E-21 3.878246E-21 1.772109E-19 2.536256E-08 9.948244E-26 9.948244E-26 9.948244E-26 9.948244E-26 9.948244E-26 9.948244E-26 9.948244E-26 9.948244E-26 9.948244E-26 9.948244E-26 9.948244E-26 9.948244E-26 9.948244E-26
2.690000E+02 1.864800E+02 3.309670E-02 9.066497E-10 1.964911E-04 1.931289E-12 1.947178E-07 6.185541E-05 3.956243E-21 3.956243E-21 1.805644E-19 2.585813E-08 1.012797E-25 1.012797E-25 1.012797E-25 1.012797E-25 1.012797E-25 1.012797E-25 1.012797E-25 1.012797E-25 1.012797E-25 1.012797E-25 1.012797E-25 1.012797E-25 1.012797E-25
2.700000E+02 1.868500E+02 3.373778E-02 9.260715E-10 2.002971E-04 1.987461E-12 1.995267E-07 6.305251E-05 4.035132E-21 4.035132E-21 1.839533E-19 2.635891E-08 1.030919E-25 1.030919E-25 1.030919E-25 1.030919E-25 1.030919E-25 1.030919E-25 1.030919E-25 1.030919E-25 1.030919E-25 1.030919E-25 1.030919E-25 1.030919E-25 1.030919E-25
2.710000E+02 1.872210E+02 3.438506E-02 9.457702E-10 2.041399E-04 2.045217E-12 2.044272E-07 6.426113E-05 4.114852E-21 4.114852E-21 1.873749E-19 2.686451E-08 1.049176E-25 1.049176E-25 1.049176E-25 1.049176E-25 1.049176E-25 1.049176E-25 1.049176E-25 1.049176E-25 1.049176E-25 1.049176E-25 1.049176E-25 1.049176E-25 1.049176E-25
2.720000E+02 1.875920E+02 3.503861E-02 9.657554E-10 2.080199E-04 2.104654E-12 2.094230E-07 6.548142E-05 4.195406E-21 4.195404E-21 1.908304E-19 2.737497E-08 1.067567E-25 1.067567E-25 1.067567E-25 1.067567E-25 1.067567E-25 1.067567E-25 1.067567E-25 1.067567E-25 1.067567E-25 1.067567E-25 1.067567E-25 1.067567E-25 1.067567E-25
2.730000E+02 1.879630E+02 3.569855E-02 9.860348E-10 2.119379E-04 2.165856E-12 2.145171E-07 6.671359E-05 4.276809E-21 4.276803E-21 1.943207E-19 2.789038E-08 1.086096E-25 1.086096E-25 1.086096E-25 1.086096E-25 1.086096E-25 1.086096E-25 1.086096E-25 1.086096E-25 1.086096E-25 1.086096E-25 1.086096E-25 1.086096E-25 1.086096E-25
2.740000E+02 1.883340E+02 3.636521E-02 1.006623E-09 2.158958E-04 2.228938E-12 2.197148E-07 6.795826E-05 4.359111E-21 4.359098E-21 1.978476E-19 2.841100E-08 1.104772E-25 1.104772E-25 1.104772E-25 1.104772E-25 1.104772E-25 1.104772E-25 1.104772E-25 1.104772E-25 1.104772E-25 1.104772E-25 1.104772E-25 1.104772E-25 1.104772E-25
2.750000E+02 1.887060E+02 3.703819E-02 1.027515E-09 2.198912E-04 2.293982E-12 2.250167E-07 6.921467E-05 4.442262E-21 4.442233E-21 2.014098E-19 2.893651E-08 1.123582E-25 1.123582E-25 1.123582E-25 1.123582E-25 1.123582E-25 1.123582E-25 1.123582E-25 1.123582E-25 1.123582E-25 1.123582E-25 1.123582E-25 1.123582E-25 1.123582E-25
2.760000E+02 1.890770E+02 3.771745E-02 1.048715E-09 2.239239E-04 2.361096E-12 2.304258E-07 7.048274E-05 4.526255E-21 4.526199E-21 2.050076E-19 2.946688E-08 1.142523E-25 1.142523E-25 1.142523E-25 1.142523E-25 1.142523E-25 1.142523E-25 1.142523E-25 1.142523E-25 1.142523E-25 1.142523E-25 1.142523E-25 1.142523E-25 1.142523E-25
2.770000E+02 1.894490E+02 3.840339E-02 1.070242E-09 2.279962E-04 2.430445E-12 2.359492E-07 7.176322E-05 4.611145E-21 4.611046E-21 2.086432E-19 3.000242E-08 1.161609E-25 1.161609E-25 1.161609E-25 1.161609E-25 1.161609E-25 1.161609E-25 1.161609E-25 1.161609E-25 1.161609E-25 1.161609E-25 1.161609E-25 1.161609E-25 1.161609E-25
2.780000E+02 1.898210E+02 3.873667E-02 1.080762E-09 2.299749E-04 2.464975E-12 2.386645E-07 7.238533E-05 4.652424E-21 4.652294E-21 2.104115E-19 3.026259E-08 1.170860E-25 1.170860E-25 1.170860E-25 1.170860E-25 1.170860E-25 1.170860E-25 1.170860E-25 1.170860E-25 1.170860E-25 1.170860E-25 1.170860E-25 1.170860E-25 1.170860E-25
2.790000E+02 1.900000E+02 3.943215E-02 1.102771E-09 2.341038E-04 2.537861E-12 2.443615E-07 7.368353E-05 4.738608E-21 4.738404E-21 2.141028E-19 3.080550E-08 1.190145E-25 1.190145E-25 1.190145E-25 1.190145E-25 1.190145E-25 1.190145E-25 1.190145E-25 1.190145E-25 1.190145E-25 1.190145E-25 1.190145E-25 1.190145E-25 1.190145E-25
