# M Z m_tot m_metal H He Li Be B C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Cu Zn Ga Ge As Se Br Kr Rb Sr Y Zr Nb Mo Tc Ru Rh Pd Ag Cd In Sn Sb Te I Xe Cs Ba La Ce Pr Nd Pm Sm Eu Gd Tb Dy Ho Er Tm Yb Lu Hf Ta W Re Os Ir Pt Au Hg Tl Pb Bi
17.100 0.000 1.36189979E+01 4.08879940E-02 8.35118094E+00 5.22692893E+00 2.59219497E-06 2.51786000E-14 2.26798799E-08 3.84020868E-02 7.99076700E-07 2.47903998E-03 7.93135000E-10 3.44465360E-06 2.16028000E-11 7.55480340E-09 9.08994000E-14 1.46044760E-11 3.45100000E-12 3.09769710E-11 9.17351000E-13 3.40070600E-11 8.90878300E-12 2.09612825E-10 5.66599000E-13 1.64179860E-12 2.13303320E-14 4.32842908E-14 1.23373000E-15 9.17540010E-16 4.10924000E-17 3.64661401E-17 2.77161000E-18 6.47426171E-19 1.12319591E-20 1.52064437E-24 3.39236000E-29 5.31851948E-32 9.92678005E-39 3.23783724E-46 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
17.200 0.000 1.37379989E+01 4.46287727E-02 8.37770095E+00 5.31566918E+00 2.41956470E-06 4.78890000E-14 2.66914368E-08 4.18321446E-02 8.28673600E-07 2.78936971E-03 8.62804000E-10 3.97246850E-06 2.29100000E-11 9.75902370E-09 1.05481000E-13 1.64380800E-11 3.67796000E-12 3.33976280E-11 9.45959000E-13 3.52223900E-11 8.98932300E-12 2.17270844E-10 5.58413000E-13 1.46365480E-12 1.94571040E-14 3.69409457E-14 1.01885000E-15 7.50163011E-16 3.13960000E-17 2.78684202E-17 2.06519900E-18 4.46098588E-19 4.73098520E-21 9.54438430E-25 2.61734000E-29 4.07559844E-32 5.61871003E-39 2.38518600E-46 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
17.300 0.000 1.37489937E+01 4.34331407E-02 8.41495093E+00 5.29060963E+00 2.50958451E-06 2.15395000E-14 2.54142030E-08 4.05339628E-02 7.44204500E-07 2.89444156E-03 3.92826000E-10 1.45512431E-06 1.35850000E-11 1.25882560E-09 3.56322000E-14 1.56776200E-11 3.40165000E-12 3.28607950E-11 8.96409000E-13 3.37988900E-11 8.53471100E-12 2.17714774E-10 5.31749000E-13 1.27438000E-12 1.83205480E-14 3.30990083E-14 8.87946000E-16 6.47571310E-16 2.58539000E-17 2.30451082E-17 1.67557200E-18 3.62616525E-19 3.65888070E-21 7.66795605E-25 2.14803000E-29 3.17132025E-32 4.76444003E-39 1.76134624E-46 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
17.400 0.000 1.41529946E+01 2.35173965E-01 8.39819095E+00 5.51962968E+00 1.55440318E-06 5.44931000E-13 8.15107400E-08 1.36458286E-01 2.30856900E-06 9.72105717E-02 8.74447000E-08 1.49247571E-03 4.91734000E-10 8.59431227E-06 1.59184000E-11 4.78872976E-09 3.64355000E-12 4.07472480E-11 1.00253900E-12 4.27349400E-11 9.85349300E-12 2.54049028E-10 4.83423000E-13 7.33862600E-13 1.06730610E-14 1.35825575E-14 3.18256000E-16 2.10718521E-16 5.83866000E-18 6.19462933E-18 3.46536400E-19 5.17447071E-20 5.12436000E-22 3.50570084E-24 1.02690000E-28 1.59157071E-31 9.90503001E-38 5.90423897E-46 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
17.500 0.000 1.38750025E+01 4.30521254E-02 8.50348093E+00 5.32846947E+00 2.61079428E-06 1.72706000E-14 2.50102528E-08 4.02431698E-02 7.48797900E-07 2.80378552E-03 4.74049000E-10 1.78277293E-06 1.57683000E-11 1.94014770E-09 4.45631000E-14 1.56391600E-11 3.27284000E-12 3.19332000E-11 8.75104000E-13 3.48627300E-11 8.54321100E-12 2.27008065E-10 5.23403000E-13 1.08359330E-12 1.74068490E-14 2.88387607E-14 6.96113000E-16 5.00792911E-16 1.85789000E-17 1.67799872E-17 1.23487400E-18 2.36107173E-19 2.24932920E-21 4.91768025E-25 1.40601000E-29 1.81644641E-32 1.51602001E-39 1.22072930E-46 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
17.600 0.000 1.38310021E+01 7.52422556E-02 8.46316096E+00 5.29259890E+00 2.20305319E-06 5.44385000E-14 2.88156470E-08 6.81433042E-02 1.03590540E-06 6.73719134E-03 1.09980000E-08 3.51854515E-04 1.85114000E-10 6.62062762E-06 2.65958000E-12 5.64548766E-09 2.75235000E-12 2.92525390E-11 8.90807000E-13 3.84415100E-11 8.67634200E-12 2.29105465E-10 5.13632000E-13 5.33326800E-13 8.16468200E-15 5.99948487E-15 6.88786000E-17 5.21990197E-17 1.05283000E-18 1.46822635E-18 5.98205200E-20 5.11113536E-21 3.29497030E-23 1.84704858E-27 2.35238000E-32 1.00799891E-35 1.15753005E-44 1.20486987E-49 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
17.700 0.000 1.41109956E+01 8.76551212E-02 8.58331093E+00 5.44002954E+00 2.27048381E-06 3.87098000E-14 4.00955880E-08 7.79899920E-02 1.12911700E-06 9.57822234E-03 8.40622000E-09 8.31897137E-05 2.75407000E-11 2.68650640E-07 1.88669000E-13 3.87381500E-11 3.36726000E-12 3.36048020E-11 9.44443000E-13 3.99432500E-11 9.64961800E-12 2.40249997E-10 5.63406000E-13 1.05312750E-12 1.80789530E-14 2.95885370E-14 8.02818000E-16 5.81871815E-16 2.09624000E-17 1.98072842E-17 1.32373400E-18 2.61333730E-19 3.45747820E-21 1.10950941E-24 3.59177000E-29 6.01022610E-32 1.37449001E-38 2.00391731E-46 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
17.800 0.000 1.39610000E+01 3.92393959E-02 8.62168092E+00 5.30007963E+00 2.80415531E-06 3.21976000E-14 2.02350641E-08 3.69412065E-02 7.15072700E-07 2.29334398E-03 4.03428000E-10 1.30408697E-06 1.56668000E-11 1.16947760E-09 3.87411000E-14 1.44456420E-11 3.20195000E-12 3.02529450E-11 8.80301000E-13 3.49981000E-11 8.69184300E-12 2.26599416E-10 6.16599000E-13 1.15319410E-12 2.22531460E-14 3.38576167E-14 6.36510000E-16 4.48274611E-16 1.63506000E-17 1.46640432E-17 1.18180400E-18 2.07392138E-19 1.43638467E-21 1.68951550E-25 4.06116000E-30 3.25413671E-33 5.02559011E-41 3.98761561E-47 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
17.900 0.000 1.41189924E+01 4.26512629E-02 8.64219092E+00 5.43415023E+00 2.56391439E-06 1.06347000E-14 2.61130267E-08 3.99547413E-02 7.09230000E-07 2.69232511E-03 2.83466000E-10 8.95993920E-07 1.35453000E-11 5.54401000E-10 2.90275000E-14 1.72293900E-11 3.27808000E-12 3.48973510E-11 9.04240000E-13 3.51889000E-11 8.31234100E-12 2.39059479E-10 5.37218000E-13 7.70301000E-13 1.57428870E-14 2.06334283E-14 3.85128000E-16 2.70443111E-16 8.70213000E-18 8.16954419E-18 5.86499400E-19 9.35423705E-20 8.58399210E-22 1.36196389E-25 3.53557000E-30 3.10169778E-33 7.26390012E-41 3.11061194E-47 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
18.000 0.000 1.59119940E+01 1.60936356E+00 8.67998093E+00 5.62264947E+00 1.26072671E-06 9.76070000E-12 3.57512610E-07 1.91963795E-01 2.22861700E-05 8.99617720E-01 4.28509000E-06 9.20024008E-02 6.42968000E-04 6.19633420E-02 2.97848000E-03 1.55368992E-01 1.06153000E-03 1.60708531E-01 1.71967000E-03 2.53785260E-02 2.36326810E-03 1.33382910E-02 8.33415000E-07 3.18832112E-05 4.29579810E-06 3.29297840E-05 1.16838000E-05 1.38371565E-04 7.46059000E-07 7.11531858E-06 3.85684700E-10 7.73074533E-11 1.01139410E-15 1.69349588E-16 9.73396000E-23 3.26178290E-21 3.06619012E-33 6.10204000E-35 5.67678000E-55 1.27301000E-50 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
18.100 0.000 1.48670040E+01 4.54682326E-01 8.55574095E+00 5.85658070E+00 1.68950653E-06 6.24934000E-12 2.95871383E-07 1.87940803E-01 5.43463000E-06 2.63579835E-01 1.84091000E-07 3.12230384E-03 3.83574000E-09 3.17654399E-05 6.19928000E-11 9.93752971E-09 4.06324000E-12 5.37032890E-11 1.24604100E-12 5.06540700E-11 1.11737640E-11 3.13097915E-10 4.18930000E-13 4.75330400E-13 3.29490500E-15 2.02193244E-15 3.19378000E-17 2.60632415E-17 5.31246000E-19 5.45928170E-19 1.66550300E-20 1.20200500E-21 6.57589600E-24 1.07540074E-26 1.80964000E-31 1.47160670E-34 9.81936007E-41 1.64012372E-47 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
18.200 0.000 1.44300000E+01 5.62184920E-02 8.75638092E+00 5.61740064E+00 2.80687390E-06 3.78538000E-14 3.23414511E-08 5.25542388E-02 9.81447900E-07 3.63137819E-03 2.63825000E-09 2.87470339E-05 5.76924000E-11 3.04185034E-07 7.16270000E-13 1.22835150E-10 3.37459000E-12 3.71257720E-11 1.00773900E-12 4.08823000E-11 9.36086700E-12 2.61999090E-10 5.47243000E-13 5.79861900E-13 1.14038780E-14 1.02533500E-14 1.44786000E-16 1.03100917E-16 2.46571000E-18 2.88197173E-18 1.66994500E-19 2.22239442E-20 1.32921600E-22 2.47558863E-25 1.80080000E-28 9.98221914E-32 7.49743001E-39 8.55175714E-46 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
18.300 0.000 1.44050009E+01 4.99594271E-02 8.79414092E+00 5.56090050E+00 2.70730397E-06 1.01564000E-14 2.90835015E-08 4.69898151E-02 8.73306300E-07 2.96085259E-03 1.13869000E-09 5.13180720E-06 2.96794000E-11 1.63522054E-08 1.68016000E-13 1.93616200E-11 3.17610000E-12 3.58805800E-11 9.87721000E-13 3.93662700E-11 8.93204000E-12 2.57003399E-10 5.44593000E-13 5.32557900E-13 1.05137700E-14 8.10415773E-15 1.06917000E-16 7.64423563E-17 1.70803000E-18 2.15273864E-18 1.10903930E-19 1.38781253E-20 7.04691600E-23 9.33220690E-26 5.63399000E-29 2.65280717E-32 6.00842001E-40 2.16723540E-46 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
18.400 0.000 1.68859921E+01 2.32877164E+00 8.69532096E+00 5.86189956E+00 7.62400893E-07 1.70002000E-12 3.74996953E-07 1.81107724E-01 2.85025100E-05 1.33781345E+00 1.39701000E-06 3.63789946E-02 3.97981000E-04 4.62070100E-02 3.45105000E-03 3.08064050E-01 2.21745000E-03 2.83020344E-01 3.35499700E-03 6.23849661E-02 4.24623204E-03 2.46722954E-02 3.68274000E-06 1.33699636E-04 1.38596540E-05 8.10831473E-04 2.12696000E-04 3.27856418E-02 1.05164000E-04 1.28865703E-03 2.61878400E-05 4.35330310E-05 2.53416000E-08 7.93837220E-08 4.45905000E-11 1.24334840E-09 1.39440750E-12 2.92581305E-11 1.70380000E-16 1.39547770E-14 5.70277000E-17 1.27039000E-16 3.62353000E-17 5.29201150E-16 0.00000000E+00 1.44946180E-16 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
18.500 0.000 1.50869984E+01 4.59466431E-01 8.71945094E+00 5.90808103E+00 1.81144525E-06 5.78965000E-12 2.78839586E-07 1.88624783E-01 5.34554000E-06 2.67354722E-01 1.99662000E-07 3.44050348E-03 4.63467000E-09 3.87705429E-05 6.47813000E-11 1.20100057E-08 3.84484000E-12 5.45621730E-11 1.24123900E-12 5.20366600E-11 1.12155930E-11 3.28159767E-10 3.45160000E-13 4.11264640E-13 1.73278900E-15 9.30810527E-16 1.79850000E-17 1.73109360E-17 2.87437000E-19 1.93245577E-19 3.27601100E-21 1.35528918E-22 5.13179600E-25 4.42757299E-28 6.42034000E-33 4.74243633E-36 5.00063001E-43 2.46362487E-50 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
18.600 0.000 1.60609998E+01 1.35471855E+00 8.89649092E+00 5.80979034E+00 1.47952674E-06 9.43943000E-12 3.33626559E-07 1.97595989E-01 1.62586200E-05 7.75421164E-01 3.69780000E-06 8.45518185E-02 4.81704000E-04 5.42397190E-02 2.42184000E-03 1.04998421E-01 6.78812000E-04 1.07974914E-01 1.12236900E-03 1.51622081E-02 1.57603670E-03 8.41132300E-03 4.00601000E-07 1.64623854E-05 1.79315750E-06 1.29279100E-05 2.09125000E-06 2.55539731E-05 1.00459000E-07 1.13596153E-06 4.32349190E-11 5.06948625E-12 2.99056680E-17 3.88973450E-18 1.21765000E-25 3.10179181E-24 3.48596000E-38 4.75053014E-43 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
18.700 0.000 1.50569962E+01 3.23744412E-01 8.93938091E+00 5.79387091E+00 2.07702343E-06 2.89770000E-13 9.62612060E-08 1.59627697E-01 3.16050000E-06 1.62035724E-01 1.31779000E-07 2.05155864E-03 2.43890000E-09 2.39577569E-05 2.24548000E-11 5.54597487E-09 3.83553000E-12 4.67530640E-11 1.12224100E-12 5.03538000E-11 1.10017680E-11 3.06767338E-10 5.17020000E-13 4.74621300E-13 6.27982000E-15 3.54047184E-15 5.15780000E-17 3.69912224E-17 7.61043000E-19 1.00988834E-18 2.93348100E-20 3.12737402E-21 2.99892390E-23 4.56387532E-27 7.44909000E-32 5.66080265E-35 6.28732000E-41 2.59617377E-49 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
